"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G19930",348.591920485168,1.58029889113669,0.115750677360088,13.6526103101804,1.94774601455897e-42,1.88094174335787e-40
"AT2G18660",1314.87942775835,5.351595005101,0.39219730241026,13.6451601584524,2.1573901223907e-42,2.07429762946718e-40
"AT2G46400",1347.2865177576,4.13565382606708,0.303225242506576,13.6388837284132,2.35132188654031e-42,2.25093066512368e-40
"AT5G52760",1117.86052477403,4.54126924706862,0.333043832220301,13.6356503490648,2.45789857599683e-42,2.34277103230728e-40
"AT4G18430",148.129246660805,6.36237702958258,0.466839193205548,13.6286265638825,2.70625509446227e-42,2.56837606335648e-40
"AT4G32870",249.714679982661,3.28055961048569,0.240930663006534,13.6161979946767,3.20841059487198e-42,3.03187916214125e-40
"AT1G24150",661.065845591108,2.53515991284664,0.186276091786122,13.6096902642635,3.50727040422504e-42,3.30013161368491e-40
"AT3G26470",165.99108989772,4.47290542918891,0.328718704982771,13.6070912953473,3.63422117489966e-42,3.40503326931663e-40
"AT1G48520",449.780053319545,-1.73733792388478,0.128022901951987,-13.5705244717569,5.98919455427417e-42,5.58771549559359e-40
"AT4G16260",6735.71681010201,7.54118538246164,0.555736912910362,13.5697039503259,6.05661663632945e-42,5.62677574256125e-40
"AT3G29250",211.845229652205,6.29375591135517,0.464294063960737,13.5555381812665,7.34712957649356e-42,6.79702096702669e-40
"AT5G26170",247.718557236494,4.27764490951788,0.315633222942218,13.552581282931,7.64921878417431e-42,7.04688281129497e-40
"AT5G08240",1021.28225059298,4.13599998372882,0.30546518249373,13.5400046249583,9.0783202691852e-42,8.32860232028832e-40
"AT1G78200",716.567795440364,1.42551538963329,0.105453967537181,13.5178924314125,1.22639118872366e-41,1.12044320304222e-39
"AT4G04510",174.591870889555,5.70476171336006,0.422399316638201,13.5056130269415,1.44902547112557e-41,1.31562207013307e-39
"AT4G36640",645.125030479864,2.50346949013906,0.185367169743551,13.505463203665,1.45197639677689e-41,1.31562207013307e-39
"AT5G42010",322.741482840553,3.88931590559211,0.288147544805863,13.4976541556601,1.61434965213476e-41,1.45675207543865e-39
"AT5G46350",689.443934503966,5.53691153275605,0.411020019898104,13.471148033443,2.31242326110112e-41,2.07816062705814e-39
"AT1G03290",1601.51625267785,2.39275574566082,0.178284866457502,13.420969447405,4.55712473168281e-41,4.07881188382894e-39
"AT5G46500",297.608863041377,3.58113636870719,0.266974540055544,13.4137748414592,5.02163213016849e-41,4.4763682689089e-39
"AT1G34190",1439.33118210728,1.16087393078744,0.0866630877618452,13.3952523590849,6.44565791998813e-41,5.70007399922273e-39
"AT1G58225",899.952004784138,5.08043013322127,0.379271121455105,13.3952464235341,6.44617324828077e-41,5.70007399922273e-39
"AT3G09270",369.35939032189,5.0090733530002,0.374095564453494,13.3898228927622,6.93459086057483e-41,6.10743286272547e-39
"AT1G67920",249.403459003073,3.84920430341807,0.287842556684078,13.3726032306014,8.74266348343677e-41,7.66916193539087e-39
"AT4G19970",284.039537106221,6.13585334007326,0.459572704715838,13.3512135884292,1.1653477956126e-40,1.01819951443644e-38
"AT4G16155",464.623399914364,-1.82747644008418,0.137030248052274,-13.3362995839214,1.42352172095346e-40,1.2388577569942e-38
"AT2G35020",585.012791881573,1.30114758728215,0.0976979920187326,13.3180586457976,1.81772886040243e-40,1.57569897828113e-38
"AT1G34420",215.497909850891,3.09958176506426,0.232829736227804,13.3126541965051,1.9541424212105e-40,1.68730618942011e-38
"AT3G11402",125.493472092193,3.12505719002024,0.234819019741896,13.3083648567104,2.06961675804938e-40,1.78003210073169e-38
"AT3G07570",392.722940543066,1.48037464593053,0.111247445501652,13.3070439438409,2.10652555905145e-40,1.80472683887918e-38
"AT3G05830",359.268600957367,1.84148000003217,0.138407379707375,13.3047818976522,2.17125786332235e-40,1.85297502459812e-38
"AT1G26410",281.742983469239,6.48454323295681,0.487543048892988,13.3004526424499,2.30071271415306e-40,1.95587229885028e-38
"AT1G47890",211.965303446741,5.94671678742708,0.44736204623522,13.2928504719427,2.54687675560101e-40,2.15681278480089e-38
"AT4G37370",549.078624940761,3.81635768793144,0.287152699627609,13.290342360983,2.63370401541535e-40,2.22179674373238e-38
"AT4G10860",199.645297844161,6.37449060601532,0.480879057456957,13.2559122863983,4.17014711599745e-40,3.50451523664243e-38
"AT4G14610",278.885474019032,2.30585289581298,0.174031304226998,13.2496444019366,4.53346210242371e-40,3.79535241715457e-38
"AT3G13910",268.239559090707,2.76119796155201,0.208810237067308,13.2234798462586,6.42225574475795e-40,5.35625859803335e-38
"AT4G30580",494.553630700163,-0.965391245835487,0.0730453445714808,-13.2163281794197,7.06285050022641e-40,5.8682959363768e-38
"AT1G34750",1015.90978766826,2.3050089201407,0.174447015608827,13.2132321788145,7.35951007585271e-40,6.09179296429041e-38
"AT2G45500",403.261768863918,1.7380777466266,0.131576740215707,13.2096124571652,7.72209706138976e-40,6.36798251302171e-38
"AT4G10960",662.657277669673,4.2557314484097,0.322262606087589,13.2057873548414,8.12457284008044e-40,6.67488226839146e-38
"AT5G08790",1687.37956301025,2.28474172908163,0.173364741167328,13.1788142946347,1.16202775438562e-39,9.51134836284852e-38
"AT2G18690",4421.43586139563,5.35186929024555,0.406222024077637,13.1747393617996,1.22650273057086e-39,1.000190263767e-37
"AT5G10740",269.373928762595,2.0555290885156,0.156079541721832,13.1697534849187,1.31024780219581e-39,1.06454007781355e-37
"AT2G02390",2014.46942237714,2.90224807866374,0.220822988492278,13.1428711226107,1.8699456862505e-39,1.51369353381851e-37
"AT5G61250",351.54353233824,2.63760952351527,0.200900528453612,13.1289327301311,2.24802460408514e-39,1.81307713306764e-37
"AT3G25610",1966.16320760666,4.33444435229421,0.330650863929212,13.1088251238386,2.93103773878424e-39,2.35531346469166e-37
"AT5G62150",146.306131064305,5.22169305896319,0.399012924080729,13.0865261344435,3.93182890899968e-39,3.14803668794018e-37
"AT1G05000",354.034387164423,4.44508730893098,0.339681573747818,13.0860419065034,3.95696776438994e-39,3.1566853708818e-37
"AT4G33050",4202.16638398212,2.97327160220516,0.227838377165638,13.049915642805,6.36178046122854e-39,5.05681163160036e-37
"AT5G06960",414.62944981263,1.76942974233402,0.135596066696978,13.0492704208614,6.41588565257358e-39,5.08147375173975e-37
"AT3G13433",206.234866591869,6.49679273938326,0.498329948659631,13.0371308344157,7.52353568192211e-39,5.93739099084448e-37
"AT2G44180",1011.40497115195,1.73896425096472,0.133534954067421,13.0225397770139,9.1089939604168e-39,7.16292246501632e-37
"AT1G67800",979.912063621351,2.13620180005314,0.164078801617953,13.0193649574986,9.49573238862392e-39,7.44046390507906e-37
"AT2G37585",106.167458938122,-1.79273629281548,0.137740070230712,-13.0153577663543,1.0007250041305e-38,7.81346210671822e-37
"AT5G20960",1654.36488885792,4.03774433028959,0.310796863668792,12.9915864742847,1.36566452095415e-38,1.06251595132044e-36
"AT2G13810",460.162377494943,6.79928107820556,0.523823308816438,12.9801040995452,1.58664784013645e-38,1.23009901915931e-36
"AT1G74710",1666.89329329232,3.11510749293648,0.240011305491474,12.9790031621953,1.60961823859713e-38,1.24352892552392e-36
"AT3G47090",165.03727268273,3.40619717475832,0.262810505134235,12.9606583763406,2.04484886568574e-38,1.57424763372967e-36
"AT5G58900",212.279927942026,-2.09105518164606,0.161911004289152,-12.9148428843769,3.71200967074008e-38,2.84777104286952e-36
"AT4G23220",707.862987232533,3.22034991260432,0.249611458866441,12.9014506274226,4.41703230841845e-38,3.37688254745686e-36
"AT2G13790",1634.04364276279,2.55474838145277,0.198295686056685,12.8835298046901,5.57273443767519e-38,4.2456908944198e-36
"AT2G29070",212.620870598823,2.244210233299,0.174300686679994,12.8755099939407,6.18293177718022e-38,4.69433765068807e-36
"AT5G45380",1172.48629581572,3.65875526599856,0.284412929003562,12.864236794076,7.15450964698561e-38,5.41333310678107e-36
"AT2G45760",202.957697825327,6.38527397967662,0.496767751550632,12.8536402770618,8.20560304048592e-38,6.18736190908969e-36
"AT1G08450",7329.36246714671,3.10352629162094,0.241500414972449,12.8510184629496,8.48852485182398e-38,6.37885120093721e-36
"AT3G44300",12835.1848197522,6.66556682245104,0.518954397264709,12.8442245746134,9.26758774093773e-38,6.94060363537302e-36
"AT3G45290",419.297286406475,2.89276407701988,0.225244799999332,12.8427563123697,9.44507752925023e-38,7.04954973013666e-36
"AT3G21520",193.670989344138,6.63709762510099,0.517431732271715,12.827001536921,1.15758076426147e-37,8.61068015794222e-36
"AT1G02220",561.211559201235,5.00139201563158,0.389993319544068,12.8243017636266,1.19861490491048e-37,8.88589325801986e-36
"AT5G50200",1689.27787281808,4.28445616514314,0.334631203722298,12.8035165802969,1.5669154320772e-37,1.15772966387503e-35
"AT5G15860",479.35816797147,2.12166886720795,0.16573607603389,12.801490888285,1.60833466697054e-37,1.18435828419255e-35
"AT5G22570",807.926213543601,5.07075376610308,0.396128362442803,12.8007844094608,1.62303449613597e-37,1.19119911786406e-35
"AT3G13380",776.965048444498,4.09091241211354,0.31961204128184,12.7996191748799,1.6475720747763e-37,1.2051907622068e-35
"AT1G68690",366.216647295908,3.54914027326224,0.278142171378401,12.7601659815684,2.73617440900685e-37,1.99487046812957e-35
"AT5G36170",664.240353555427,-1.47852064896634,0.11619037951112,-12.7249833866395,4.29566171399677e-37,3.12151417883765e-35
"AT1G02930",18726.395859779,4.27129527352741,0.336459011227513,12.6948458236988,6.31541935547002e-37,4.57410866344536e-35
"AT3G60966",113.768398610204,6.10859132744443,0.481248182845911,12.6932247127057,6.4475406819503e-37,4.65449018803875e-35
"AT2G29470",835.084935491366,7.37203732351387,0.581777677511575,12.6715713037429,8.49946040694204e-37,6.11572285098202e-35
"AT4G27480",111.575116490218,2.3661504665214,0.186838212628913,12.6641677482802,9.34057042341592e-37,6.69904493754957e-35
"AT3G50480",10236.0371762996,4.06872973634078,0.321292983711207,12.6636121627789,9.40692893070858e-37,6.72473250637473e-35
"AT3G26500",536.31058132214,3.92802584613296,0.310401808276133,12.6546487211137,1.05446160603652e-36,7.5136361300039e-35
"AT3G17420",265.551218819969,2.30931758229752,0.182497439050104,12.6539725396558,1.06357907693215e-36,7.55415616641678e-35
"AT2G20560",368.921599475564,3.27563309660296,0.258927923137753,12.6507525990555,1.10808242113094e-36,7.8449385043283e-35
"AT2G04040",138.068013065078,4.79971196825183,0.379695267524036,12.6409581018757,1.25515101106941e-36,8.85766505183533e-35
"AT5G61210",3787.46899650045,2.58694071676406,0.204846523180301,12.6286776880616,1.46723081251579e-36,1.03212421820999e-34
"AT5G44990",182.608031948028,6.92581918796515,0.549196081890398,12.6108313885373,1.84041239179384e-36,1.29051592492092e-34
"AT4G26990",246.91211728497,2.78170378879874,0.220802180743919,12.5981717183532,2.1609557888269e-36,1.51047379550447e-34
"AT5G24210",7070.12146052422,3.21088010653309,0.255095215402094,12.5869867902929,2.48998095695892e-36,1.73494938956713e-34
"AT1G67980",1282.82684286555,5.90487733393155,0.469544662411854,12.5757522268503,2.87054890394976e-36,1.99380901473709e-34
"AT3G21080",279.719670957137,5.11842650665862,0.407118928130327,12.5723127887095,2.99822681924444e-36,2.07594207880893e-34
"AT4G18253",665.175619229819,3.67947067289918,0.292693980622803,12.5710500266179,3.04650584318863e-36,2.10275754405415e-34
"AT1G66920",517.817205713311,3.42992384329909,0.272881700730318,12.5692702519793,3.11586627114698e-36,2.13987780984432e-34
"AT3G26840",805.792495939661,2.81201079509572,0.223722827499211,12.5691724287976,3.11972375765295e-36,2.13987780984432e-34
"AT2G30550",5759.94094868326,4.49557307696271,0.358168796250584,12.551548666505,3.89810736379839e-36,2.66548223404078e-34
"AT3G17790",1412.9333349757,3.8707018716035,0.30840284037224,12.5507983873676,3.93522110398269e-36,2.68252935812665e-34
"AT2G01670",2899.44968082145,2.38356286091046,0.190017090109207,12.543939387455,4.29121275443948e-36,2.91617044528545e-34
"AT1G30700",1282.04834138452,6.00292685149767,0.479768026037458,12.5121444650607,6.40708271928865e-36,4.340650686563e-34
"AT4G11655",123.434163685311,6.08976911709397,0.487288970522622,12.4972439055262,7.72844606225064e-36,5.21978298768818e-34
"AT1G65610",215.669558496668,6.27925571208368,0.502760176743535,12.4895646126062,8.51181636867731e-36,5.73128968824272e-34
"AT3G48020",163.195579277265,4.81554608534842,0.385627479233183,12.4875594833752,8.7290374091491e-36,5.85963249008064e-34
"AT1G14080",94.8094387899474,5.0385638792862,0.404398492998571,12.4594032038196,1.24297289047391e-35,8.31847328342084e-34
"AT3G05630",300.634611540827,4.30206824628622,0.345749053696266,12.4427477104985,1.53143584541626e-35,1.02179255892046e-33
"AT3G04220",82.2389693661888,4.31023583211471,0.347173539316156,12.415219894364,2.16092324389526e-35,1.43743830767631e-33
"AT2G46270",577.570975764817,3.27573321057803,0.263942474173517,12.4107846637239,2.28403335905865e-35,1.51475441264317e-33
"AT1G12290",166.279795335096,3.03036955030698,0.244258761216284,12.406390400153,2.41287546416561e-35,1.5953961552552e-33
"AT3G02520",1963.4289527949,1.55773987829881,0.125814986829047,12.381194939959,3.30386748834674e-35,2.17798066941373e-33
"AT3G13100",321.048936340089,3.92603684688744,0.317232272854036,12.3759061824516,3.52888779630132e-35,2.31937467161082e-33
"AT1G78915",267.673516966776,-1.69334927516736,0.136839686111686,-12.3746942373522,3.58255999542046e-35,2.34764303509427e-33
"AT1G18860",129.976546931713,5.34538314577584,0.433178783050399,12.3399006482594,5.52239843314988e-35,3.6080762225844e-33
"AT1G15790",416.1675649927,3.1484099056495,0.255176276797849,12.3381763585479,5.64193056840474e-35,3.67526707855431e-33
"AT5G13820",428.751883619456,3.83953250595097,0.311489500058978,12.3263625426346,6.53298019645861e-35,4.23782354652383e-33
"AT1G77810",417.800628560366,3.12925102578343,0.253869341588571,12.3262265786107,6.54400947324054e-35,4.23782354652383e-33
"AT1G72680",1097.7389004103,2.87231800234725,0.233061827472681,12.3242747793348,6.70439177628416e-35,4.32895302434676e-33
"AT3G55470",912.602815437461,2.72634641178341,0.221243057570869,12.3228563269612,6.82339278602772e-35,4.392908256221e-33
"AT2G40740",124.946387935982,5.89432359632685,0.478652240977843,12.3144176329046,7.57600732548635e-35,4.86322242835448e-33
"AT2G25520",2355.33481644143,1.49864484771174,0.121796875199769,12.3044605639816,8.57071202505632e-35,5.4857539932468e-33
"AT4G00955",429.700455177882,2.89087280673918,0.235135779839602,12.2944828248223,9.69754323975516e-35,6.18900020443273e-33
"AT2G39518",621.043245061455,6.34174838282792,0.516040346452662,12.289249138022,1.03462556595517e-34,6.58392650612744e-33
"AT1G49050",1088.63757253893,2.39616178599277,0.195376028860303,12.2643591435982,1.40721211680644e-34,8.92910558727497e-33
"AT3G15520",401.745756427996,-2.29680103288702,0.187296560516451,-12.2629108967822,1.43259554793875e-34,9.06404849842397e-33
"AT3G04720",7226.21260702148,4.09224811684053,0.333737640043858,12.2618716795107,1.45108973157934e-34,9.1547546446745e-33
"AT4G12490",2240.70193427533,5.03240622174786,0.410603565905316,12.2561191368423,1.55783714125898e-34,9.8001309074972e-33
"AT5G55560",262.140674619073,3.01066461896387,0.245716934849464,12.2525727451725,1.62749624596973e-34,1.0209177305915e-32
"AT5G46050",604.328668092249,4.78468225648317,0.390539831648042,12.2514577739542,1.65002965748529e-34,1.03211230109407e-32
"AT2G17420",1579.24719248934,1.55855805409117,0.127218856452581,12.2509987713346,1.6593958499701e-34,1.03503053327597e-32
"AT5G42140",460.17012897384,1.12119183959573,0.0917575329636291,12.219071321808,2.45877390254268e-34,1.52930180186962e-32
"AT1G13470",1739.02005211823,4.41894716852286,0.362344022431004,12.1954465782978,3.28697054566577e-34,2.03866246406954e-32
"AT1G09080",640.981918413625,5.18922378594521,0.425611948186425,12.1923827751007,3.41293994580955e-34,2.11084583502344e-32
"AT1G01340",950.011018823237,4.11221731785757,0.337292240595629,12.1918527108591,3.43521525689596e-34,2.11867141530351e-32
"AT1G61250",3041.88456912378,2.22793614579952,0.18281380770094,12.1869139635456,3.64982697635385e-34,2.24474554093182e-32
"AT1G70690",601.510803552042,4.1837466567292,0.343456541709257,12.1812985011386,3.91006511622408e-34,2.39810066097553e-32
"AT1G75040",16201.8174961548,5.00714592814912,0.411189540409104,12.1772210527714,4.11050029680834e-34,2.5140276537535e-32
"AT2G25090",225.547837814084,4.55301644564469,0.374458030931441,12.1589499210882,5.14153345236282e-34,3.1359081316932e-32
"AT4G00550",447.01139022691,1.4794146597967,0.121697508393865,12.1564909530332,5.29862008528978e-34,3.22279052590913e-32
"AT4G13890",182.67855035044,7.25168165188017,0.596773790285967,12.1514747630006,5.63400425820134e-34,3.41734175639331e-32
"AT2G26540",360.873508606768,-1.70581635123911,0.140456530327959,-12.1447991578327,6.11325216723928e-34,3.69784577522732e-32
"AT3G56950",394.74300498436,1.40911057609015,0.116241197952152,12.1222991582569,8.04695483972872e-34,4.85418771674375e-32
"AT2G04495",302.018493465806,4.46561607422674,0.368458552747262,12.1197242971582,8.30380042200791e-34,4.99543928119591e-32
"AT4G39030",678.593064080824,3.09736508781975,0.255746728782984,12.1110643430675,9.22887740686092e-34,5.53682350801808e-32
